(195,167),(195,182),(50,49),(51,57),(50,49),(196,177),(57,48),(51,113),(119,195),(167,101),0.723x+31.990,26.200,1218.557,34.908
(100,97),(195,182),(100,46),(195,167),(195,182),(107,113),(108,195),(182,113),(195,182),(97,108),0.653x+42.200,24.100,1344.972,36.674
(100,97),(46,195),(167,122),(195,182),(100,197),(159,108),(115,195),(182,100),(48,108),(46,195),-0.247x+178.477,38.500,1710.297,41.356
(167,195),(182,122),(195,167),(195,182),(99,196),(159,97),(115,195),(188,196),(159,113),(195,188),-0.146x+189.232,32.300,1349.850,36.740
(196,159),(113,196),(159,226),(130,172),(194,182),(226,130),(172,195),(162,195),(162,195),(167,99),-0.471x+254.126,23.900,1025.496,32.023
(46,97),(115,108),(114,51),(195,167),(46,195),(182,195),(182,195),(182,195),(182,195),(167,195),0.470x+93.024,33.500,1937.983,44.023
(182,195),(167,195),(182,42),(196,159),(195,188),(10,197),(159,46),(122,195),(188,120),(195,188),-0.257x+193.485,46.800,3262.580,57.119
(113,196),(159,119),(195,167),(100,97),(197,159),(115,100),(105,99),(119,113),(112,226),(130,172),0.246x+111.676,35.200,1799.773,42.424
(195,162),(194,182),(195,162),(194,167),(195,162),(194,167),(100,92),(92,195),(162,92),(195,162),0.245x+112.338,20.400,983.426,31.360
(194,167),(92,112),(42,51),(49,50),(52,105),(197,159),(100,97),(100,97),(115,105),(100,195),0.623x+48.974,22.100,987.498,31.424
(167,196),(159,49),(50,51),(52,48),(42,51),(50,116),(119,101),(111,109),(115,107),(108,10),0.490x+36.113,34.200,2054.113,45.322
(97,195),(167,115),(46,99),(195,167),(97,99),(197,159),(108,195),(182,97),(115,197),(159,100),-0.022x+145.364,39.900,1776.044,42.143
(107,119),(113,111),(195,167),(102,46),(195,167),(46,195),(182,197),(159,105),(97,197),(159,100),0.062x+131.983,43.100,2383.643,48.823
(195,188),(113,196),(159,119),(112,101),(113,119),(196,159),(97,115),(107,100),(106,107),(108,119),0.532x+62.800,18.600,768.506,27.722
(113,106),(101,107),(108,97),(100,108),(107,115),(97,100),(107,108),(115,97),(107,100),(108,97),-0.239x+128.935,4.700,32.636,5.713
(115,100),(97,115),(107,100),(107,97),(115,100),(107,115),(10,97),(107,100),(107,100),(195,182),0.425x+65.239,14.300,292.720,17.109
(195,167),(99,195),(167,195),(182,99),(195,167),(122,195),(182,195),(167,195),(182,195),(167,195),-0.359x+239.385,17.200,732.709,27.069
(182,50),(49,51),(57,50),(49,196),(177,57),(48,51),(113,119),(195,167),(101,100),(97,195),0.031x+100.267,51.800,3458.206,58.807
(182,100),(49,50),(51,50),(49,51),(107,113),(108,100),(115,195),(182,97),(115,108),(195,182),0.565x+39.509,27.600,1416.191,37.632
(100,97),(100,122),(195,167),(195,182),(195,167),(195,182),(195,167),(10,97),(115,108),(100,107),0.513x+67.731,10.600,197.925,14.069
(108,113),(107,111),(101,107),(108,107),(195,182),(99,195),(167,195),(182,195),(167,195),(182,108),0.557x+71.894,29.900,1302.157,36.085
(195,182),(195,182),(195,182),(195,182),(195,182),(195,182),(51,52),(35,194),(163,36),(62,194),0.187x+129.084,41.600,3064.573,55.359
(163,35),(10,64),(226,130),(172,195),(162,112),(100,196),(159,108),(195,162),(194,167),(195,162),0.293x+86.998,38.700,2316.763,48.133
(194,167),(49,113),(101,119),(113,101),(108,111),(97,115),(112,108),(100,97),(115,100),(97,115),0.398x+71.371,11.300,173.898,13.187
(100,107),(108,111),(112,113),(119,101),(111,112),(119,113),(196,177),(101,111),(112,122),(107,100),0.742x+28.825,5.300,52.753,7.263
(102,99),(111,115),(100,196),(177,114),(48,57),(50,51),(196,177),(114,48),(57,97),(115,107),0.557x+46.489,27.600,1529.981,39.115
(99,57),(97,115),(196,177),(100,196),(177,49),(50,48),(57,196),(177,51),(101,97),(115,195),-0.152x+135.914,57.900,3936.939,62.745
(182,100),(195,167),(97,99),(120,97),(115,100),(10,197),(159,46),(122,195),(188,120),(195,188),-0.171x+154.590,43.200,2354.859,48.527
(113,196),(159,119),(195,167),(100,97),(197,159),(115,100),(105,99),(119,113),(112,226),(130,172),0.246x+111.676,35.200,1799.773,42.424
(195,162),(194,182),(195,162),(194,167),(195,162),(194,167),(100,92),(92,195),(162,92),(195,162),0.245x+112.338,20.400,983.426,31.360
(194,167),(92,112),(42,51),(49,50),(52,105),(197,159),(100,97),(100,97),(115,105),(100,195),0.623x+48.974,22.100,987.498,31.424
(167,196),(159,49),(50,51),(52,48),(42,51),(50,116),(119,101),(111,109),(115,107),(108,10),0.490x+36.113,34.200,2054.113,45.322
(97,195),(167,115),(46,99),(195,167),(97,99),(197,159),(108,195),(182,97),(115,197),(159,100),-0.022x+145.364,39.900,1776.044,42.143
(107,119),(113,111),(195,167),(102,46),(195,167),(46,195),(182,197),(159,105),(97,197),(159,100),0.062x+131.983,43.100,2383.643,48.823
(195,188),(113,196),(159,119),(112,101),(113,119),(196,159),(97,115),(107,100),(106,107),(108,119),0.532x+62.800,18.600,768.506,27.722
(113,106),(101,107),(108,97),(100,108),(107,115),(97,100),(107,108),(115,97),(107,100),(108,97),-0.239x+128.935,4.700,32.636,5.713
(10,115),(100,97),(115,107),(100,107),(97,115),(100,107),(115,97),(107,100),(107,100),(195,182),0.336x+77.550,15.200,375.326,19.373
(195,167),(99,195),(167,195),(182,99),(195,167),(122,195),(182,195),(167,195),(182,195),(167,195),-0.359x+239.385,17.200,732.709,27.069
(182,50),(49,51),(57,50),(49,196),(177,57),(48,51),(113,119),(195,167),(101,100),(97,195),0.031x+100.267,51.800,3458.206,58.807
(182,100),(46,195),(167,195),(182,107),(113,108),(195,182),(113,195),(182,97),(108,100),(97,46),-0.075x+142.851,46.400,2615.056,51.138
(195,167),(122,195),(182,100),(197,159),(108,115),(195,182),(100,48),(108,46),(195,167),(195,182),0.829x+3.736,29.200,1592.635,39.908
(122,195),(167,195),(182,99),(196,159),(97,115),(195,188),(196,159),(113,195),(188,196),(159,113),0.055x+152.459,32.200,1365.341,36.951
(196,159),(226,130),(172,194),(182,226),(130,172),(195,162),(195,162),(195,167),(99,46),(97,115),0.576x+56.177,29.000,1529.027,39.103
(108,114),(51,195),(167,46),(195,182),(195,182),(195,182),(195,182),(195,167),(195,182),(195,167),0.095x+143.821,30.200,1865.255,43.189
(195,182),(42,196),(159,195),(188,10),(197,159),(46,122),(195,188),(120,195),(188,113),(196,159),-0.167x+177.392,42.800,2954.577,54.356
(119,195),(167,100),(97,197),(159,115),(100,105),(99,119),(113,112),(226,130),(172,195),(162,194),-0.009x+147.441,38.800,1660.436,40.748
(182,195),(162,194),(167,195),(162,194),(167,100),(92,92),(195,162),(92,195),(162,194),(167,92),0.249x+122.697,39.300,1930.368,43.936
(112,42),(51,49),(50,52),(105,197),(159,100),(97,100),(97,115),(105,100),(195,167),(196,159),0.637x+33.753,25.600,1545.727,39.316
(49,50),(51,52),(48,42),(51,50),(116,119),(101,111),(109,115),(107,108),(10,97),(195,167),0.643x+37.255,16.200,481.449,21.942
(115,46),(99,195),(167,97),(99,197),(159,108),(195,182),(97,115),(197,159),(100,107),(119,113),0.128x+114.660,39.400,2164.984,46.529
(111,195),(167,102),(46,195),(167,46),(195,182),(197,159),(105,97),(197,159),(100,195),(188,113),-0.323x+191.883,40.700,2159.883,46.475
(196,159),(119,112),(101,113),(119,196),(159,97),(115,107),(100,106),(107,108),(119,113),(106,101),0.345x+78.397,17.400,785.828,28.033
(107,108),(97,100),(108,107),(115,97),(100,107),(108,115),(97,107),(100,108),(97,115),(100,97),-0.162x+122.778,4.300,36.184,6.015
(115,107),(100,107),(97,115),(100,107),(115,97),(107,100),(107,100),(195,182),(195,167),(99,195),0.578x+56.549,18.900,848.964,29.137
(167,195),(182,99),(195,167),(122,195),(182,195),(167,195),(182,195),(167,195),(182,50),(49,51),0.556x+64.978,45.900,2942.223,54.242
(57,50),(49,196),(177,57),(48,51),(113,119),(195,167),(101,100),(97,195),(182,100),(46,195),-0.121x+135.869,50.700,3311.597,57.546
(167,195),(182,107),(113,108),(195,182),(113,195),(182,97),(108,100),(97,46),(195,167),(122,195),0.406x+79.295,42.700,2357.879,48.558
(182,100),(197,159),(108,115),(195,182),(100,48),(108,46),(195,167),(195,182),(122,195),(167,195),0.858x+4.216,34.100,1844.061,42.943
(182,99),(196,159),(97,115),(195,188),(196,159),(113,195),(188,196),(159,113),(196,159),(226,130),0.074x+138.449,28.800,1132.658,33.655
(172,194),(182,226),(130,172),(195,162),(195,162),(195,167),(99,46),(97,115),(108,114),(51,195),0.387x+100.258,35.400,2021.155,44.957
(167,46),(195,182),(195,182),(195,182),(195,182),(195,167),(195,182),(195,167),(195,182),(42,196),-0.052x+175.978,24.100,1677.530,40.958
(159,195),(188,10),(197,159),(46,122),(195,188),(120,195),(188,113),(196,159),(119,195),(167,100),-0.183x+172.435,47.000,3079.628,55.494
(97,197),(159,115),(100,105),(99,119),(113,112),(226,130),(172,195),(162,194),(182,195),(162,194),0.270x+115.827,36.700,1464.198,38.265
(167,195),(162,194),(167,100),(92,92),(195,162),(92,195),(162,194),(167,92),(112,42),(51,49),0.667x+40.375,45.100,2712.302,52.080
(50,52),(105,197),(159,100),(97,100),(97,115),(105,100),(195,167),(196,159),(49,50),(51,52),0.667x+35.572,21.000,1131.795,33.642
(48,42),(51,50),(116,119),(101,111),(109,115),(107,108),(10,97),(195,167),(115,46),(99,195),0.529x+54.734,27.900,1650.931,40.632
(167,97),(99,197),(159,108),(195,182),(97,115),(197,159),(100,107),(119,113),(111,195),(167,102),-0.024x+140.854,36.100,1508.832,38.844
(46,195),(167,46),(195,182),(197,159),(105,97),(197,159),(100,195),(188,113),(196,159),(119,112),-0.141x+163.046,40.000,2053.489,45.315
(101,113),(119,196),(159,97),(115,107),(100,106),(107,108),(119,113),(106,101),(107,108),(97,100),0.067x+107.333,15.700,754.398,27.466
(108,107),(115,97),(100,107),(108,115),(97,107),(100,108),(97,115),(100,97),(115,107),(100,107),-0.225x+130.076,3.600,30.608,5.532
(97,115),(100,107),(115,97),(107,100),(107,100),(195,182),(195,167),(99,195),(167,195),(182,99),0.444x+75.135,28.900,1357.928,36.850
(195,167),(122,195),(182,195),(167,195),(182,195),(167,195),(182,50),(49,51),(57,50),(49,196),0.456x+87.202,49.800,3538.012,59.481
(177,57),(48,51),(113,119),(195,167),(101,100),(97,195),(182,100),(10,97),(115,108),(100,107),0.147x+93.350,28.400,1655.569,40.689
(108,113),(107,111),(101,107),(108,107),(195,182),(99,195),(167,195),(182,195),(167,195),(182,108),0.557x+71.894,29.900,1302.157,36.085
(195,182),(195,182),(195,182),(195,182),(195,182),(195,182),(51,52),(35,194),(163,36),(62,194),0.187x+129.084,41.600,3064.573,55.359
(163,35),(10,64),(226,130),(172,195),(162,112),(100,196),(159,108),(195,162),(194,167),(195,162),0.293x+86.998,38.700,2316.763,48.133
(194,167),(49,113),(101,119),(113,101),(108,111),(97,115),(112,108),(100,97),(115,100),(97,115),0.398x+71.371,11.300,173.898,13.187
(100,107),(108,111),(112,113),(119,101),(111,112),(119,113),(196,177),(101,111),(112,122),(107,100),0.742x+28.825,5.300,52.753,7.263
(102,99),(111,115),(100,196),(177,114),(48,57),(50,51),(196,177),(114,48),(57,97),(115,107),0.557x+46.489,27.600,1529.981,39.115
(99,57),(97,115),(196,177),(100,196),(177,49),(50,48),(57,196),(177,51),(101,97),(115,195),-0.152x+135.914,57.900,3936.939,62.745
(182,100),(195,167),(97,99),(120,97),(115,100),(10,197),(159,46),(122,195),(188,120),(195,188),-0.171x+154.590,43.200,2354.859,48.527
(113,196),(159,119),(195,167),(100,97),(197,159),(115,100),(105,99),(119,113),(112,226),(130,172),0.246x+111.676,35.200,1799.773,42.424
(195,162),(194,182),(195,162),(194,167),(195,162),(194,167),(100,92),(92,195),(162,92),(195,162),0.245x+112.338,20.400,983.426,31.360
(194,167),(92,112),(42,51),(49,50),(52,105),(197,159),(100,97),(100,97),(115,105),(100,195),0.623x+48.974,22.100,987.498,31.424
(167,196),(159,49),(50,51),(52,48),(42,51),(50,116),(119,101),(111,109),(115,107),(108,10),0.490x+36.113,34.200,2054.113,45.322
(97,195),(167,115),(46,99),(195,167),(97,99),(197,159),(108,195),(182,97),(115,197),(159,100),-0.022x+145.364,39.900,1776.044,42.143
(107,119),(113,111),(195,167),(102,46),(195,167),(46,195),(182,197),(159,105),(97,197),(159,100),0.062x+131.983,43.100,2383.643,48.823
(195,188),(113,196),(159,119),(112,101),(113,119),(196,159),(97,115),(107,100),(106,107),(108,119),0.532x+62.800,18.600,768.506,27.722
(113,106),(101,107),(108,97),(100,108),(107,115),(97,100),(107,108),(115,97),(107,100),(108,97),-0.239x+128.935,4.700,32.636,5.713
(115,100),(97,115),(107,100),(107,97),(115,100),(107,115),(97,107),(100,107),(100,195),(182,195),0.851x+27.165,19.800,912.170,30.202
(167,99),(195,167),(195,182),(99,195),(167,122),(195,182),(195,167),(195,182),(195,167),(195,182),0.011x+162.463,21.200,826.945,28.757
(50,49),(51,57),(50,49),(196,177),(57,48),(51,113),(119,195),(167,101),(100,97),(195,182),0.740x+30.130,25.800,1219.285,34.918
(100,46),(195,167),(195,182),(107,113),(108,195),(182,113),(195,182),(97,108),(100,97),(46,195),0.220x+110.687,40.600,2220.518,47.122
(167,122),(195,182),(100,197),(159,108),(115,195),(182,100),(48,108),(46,195),(167,195),(182,122),-0.185x+177.577,37.600,1589.698,39.871
(195,167),(195,182),(99,196),(159,97),(115,195),(188,196),(159,113),(195,188),(196,159),(113,196),-0.183x+198.494,26.000,1135.660,33.700
(159,226),(130,172),(194,182),(226,130),(172,195),(162,195),(162,195),(167,99),(46,97),(115,108),0.377x+102.083,36.100,1693.938,41.157
(114,51),(195,167),(46,195),(182,195),(182,195),(182,195),(182,195),(167,195),(182,195),(167,195),0.298x+130.082,26.500,1688.246,41.088
(182,42),(196,159),(195,188),(10,197),(159,46),(122,195),(188,120),(195,188),(113,196),(159,119),-0.374x+201.871,44.400,2913.291,53.975
(195,167),(100,97),(197,159),(115,100),(105,99),(119,113),(112,226),(130,172),(195,162),(194,182),0.455x+81.117,26.900,1357.995,36.851
(195,162),(194,167),(195,162),(194,167),(100,92),(92,195),(162,92),(195,162),(194,167),(92,112),0.296x+100.079,21.400,969.893,31.143
(42,51),(49,50),(52,105),(197,159),(100,97),(100,97),(115,105),(100,195),(167,196),(159,49),0.537x+52.397,33.100,2095.033,45.772
(50,51),(52,48),(42,51),(50,116),(119,101),(111,109),(115,107),(108,49),(50,51),(107,113),0.527x+37.242,18.700,608.609,24.670
(119,111),(100,107),(109,111),(108,109),(107,195),(182,108),(97,10),(97,195),(167,115),(46,99),0.049x+110.471,31.300,2422.109,49.215
(195,167),(97,99),(197,159),(108,195),(182,97),(115,197),(159,100),(107,119),(113,111),(195,167),0.090x+127.877,34.100,1436.083,37.896
(102,46),(195,167),(46,195),(182,197),(159,105),(97,197),(159,100),(195,188),(113,196),(159,119),-0.043x+157.100,46.200,2654.314,51.520
(112,101),(113,119),(196,159),(97,115),(107,100),(106,107),(108,119),(113,106),(101,107),(108,97),0.551x+49.001,6.500,65.499,8.093
(100,108),(107,115),(100,97),(115,115),(100,97),(115,100),(97,115),(97,115),(100,10),(97,100),0.711x+24.073,17.500,877.712,29.626
(107,108),(115,97),(107,100),(108,97),(115,100),(97,115),(107,100),(107,97),(115,100),(107,115),-0.815x+191.345,4.000,27.716,5.265
(97,107),(100,107),(100,195),(182,195),(167,99),(195,167),(195,182),(99,195),(167,122),(195,182),0.201x+124.961,33.800,1450.182,38.081
(195,167),(195,182),(195,167),(195,182),(50,49),(51,57),(50,49),(196,177),(57,48),(51,113),0.778x+23.027,12.700,349.909,18.706
(119,195),(167,101),(100,97),(195,182),(100,46),(10,97),(195,167),(195,182),(107,113),(108,195),0.441x+80.342,34.200,1892.550,43.503
(182,113),(195,182),(97,108),(100,97),(46,195),(167,122),(195,182),(100,197),(159,108),(115,195),-0.125x+166.843,39.000,1643.437,40.539
(182,100),(48,108),(46,195),(167,195),(182,122),(195,167),(195,182),(99,196),(159,97),(115,195),-0.122x+172.587,38.400,1658.820,40.729
(188,196),(159,113),(195,188),(196,159),(113,196),(159,226),(130,172),(194,182),(226,130),(172,195),-0.291x+226.059,24.200,935.686,30.589
(162,195),(162,195),(167,99),(46,97),(115,108),(114,51),(195,167),(46,195),(182,195),(182,195),0.357x+100.772,41.400,2393.162,48.920
(182,195),(182,195),(167,195),(182,195),(167,195),(182,42),(196,159),(195,188),(100,97),(115,99),0.818x+19.626,32.600,2186.831,46.764
(122,120),(99,97),(100,10),(197,159),(46,122),(195,188),(120,195),(188,113),(196,159),(119,195),0.408x+79.468,36.700,2495.404,49.954
(167,100),(97,197),(159,115),(100,105),(99,119),(113,112),(226,130),(172,195),(162,194),(182,195),0.172x+120.766,37.900,1610.078,40.126
(162,194),(167,195),(162,194),(167,100),(92,92),(195,162),(92,195),(162,194),(167,92),(112,42),0.509x+70.819,47.200,2777.207,52.699
(51,49),(50,52),(105,197),(159,100),(97,100),(97,115),(105,100),(195,167),(196,159),(49,50),0.673x+34.574,21.200,1143.045,33.809
(51,52),(48,42),(51,50),(116,119),(101,111),(109,115),(107,108),(97,115),(100,97),(115,100),1.043x+-2.410,5.500,70.969,8.424
(97,115),(100,97),(115,10),(97,195),(167,115),(46,99),(195,167),(97,99),(197,159),(108,195),0.315x+86.673,35.800,2615.839,51.145
(182,97),(115,197),(159,100),(107,119),(113,111),(195,167),(102,46),(195,167),(46,195),(182,197),0.055x+131.903,44.100,2447.752,49.475
(159,105),(97,197),(159,100),(195,188),(113,196),(159,119),(112,101),(113,119),(196,159),(97,115),0.049x+132.987,35.100,1487.078,38.563
(107,100),(106,107),(108,119),(113,106),(101,107),(108,97),(100,108),(107,115),(97,100),(107,108),0.273x+77.906,4.400,39.330,6.271
(115,97),(107,100),(108,97),(115,100),(97,115),(107,100),(107,97),(115,100),(107,115),(97,107),-0.668x+174.650,3.900,27.317,5.227
(100,107),(100,195),(182,195),(167,99),(195,167),(195,182),(99,195),(167,122),(195,182),(195,167),0.064x+150.815,29.900,1263.478,35.545
(195,182),(195,167),(195,182),(50,49),(51,57),(50,49),(196,177),(57,48),(51,113),(119,195),0.797x+29.570,22.000,896.890,29.948
(167,101),(100,97),(195,182),(100,10),(97,115),(108,100),(107,108),(113,107),(111,101),(107,108),0.760x+11.266,22.500,950.165,30.825
(107,195),(182,99),(195,167),(195,182),(195,167),(195,182),(108,195),(182,195),(182,195),(182,195),-0.258x+221.604,16.500,723.394,26.896
(182,195),(182,195),(182,51),(52,35),(194,163),(36,62),(194,163),(35,10),(64,226),(130,172),0.577x+55.000,48.600,4104.203,64.064
(195,162),(112,100),(196,159),(108,195),(162,194),(167,195),(162,194),(167,49),(113,101),(119,113),0.382x+88.810,38.200,2293.209,47.887
(101,108),(111,97),(115,112),(108,100),(97,115),(100,97),(115,100),(107,108),(111,112),(113,119),0.039x+102.610,6.100,55.703,7.463
(101,111),(112,119),(113,196),(177,101),(111,112),(122,107),(100,102),(99,111),(115,100),(196,177),0.335x+81.913,20.800,923.042,30.382
(114,48),(57,50),(51,196),(177,114),(48,57),(97,115),(107,99),(57,97),(115,196),(177,100),0.073x+99.873,37.500,2528.411,50.283
(196,177),(49,50),(48,57),(196,177),(51,101),(97,115),(195,182),(100,195),(167,97),(99,120),0.607x+54.435,23.300,1209.734,34.781
(97,115),(100,195),(167,122),(99,46),(195,167),(195,182),(120,99),(195,182),(195,167),(46,120),0.461x+74.523,27.300,1409.272,37.540
(122,195),(182,10),(46,195),(167,122),(195,182),(120,99),(195,167),(109,97),(115,100),(102,103),-0.209x+155.228,46.800,2966.575,54.466
(104,106),(107,108),(197,159),(113,119),(101,114),(116,121),(117,196),(177,111),(112,196),(159,50),-0.133x+145.308,33.800,1760.564,41.959
(51,52),(53,54),(55,56),(57,48),(42,122),(120,99),(118,98),(110,109),(195,182),(195,167),0.704x+28.547,16.400,558.561,23.634
(100,115),(117,103),(100,196),(177,107),(50,196),(177,106),(111,51),(52,196),(159,196),(177,106),-0.506x+198.944,33.700,2023.830,44.987
(113,106),(100,57),(196,159),(111,112),(113,100),(97,115),(100,97),(115,99),(122,10),(97,115),0.555x+32.389,23.600,1160.370,34.064
(108,100),(107,108),(113,107),(111,101),(107,108),(107,195),(182,99),(195,167),(195,182),(195,167),0.438x+71.273,24.100,1056.140,32.498
(195,182),(108,195),(182,195),(182,195),(182,195),(182,195),(182,195),(182,51),(52,35),(194,163),0.718x+42.194,36.800,2529.004,50.289
(36,62),(194,163),(35,122),(120,99),(122,120),(120,120),(120,120),(120,98),(51,50),(50,50),0.544x+47.784,16.400,499.792,22.356
(50,50),(52,52),(97,115),(100,107),(97,115),(52,52),(101,100),(97,115),(97,115),(100,97),1.205x+-9.801,5.500,59.538,7.716
(115,100),(97,100),(113,97),(100,119),(113,101),(10,64),(226,130),(172,195),(162,112),(100,196),0.346x+79.577,27.900,1286.631,35.870
(159,108),(195,162),(194,167),(195,162),(194,167),(49,113),(101,119),(113,101),(108,111),(97,115),0.433x+71.699,11.400,224.214,14.974
(112,108),(100,97),(115,100),(97,115),(100,107),(108,111),(112,113),(119,101),(111,112),(119,113),-0.041x+112.176,4.800,35.715,5.976
(196,177),(101,111),(112,122),(107,100),(102,99),(111,115),(100,196),(177,114),(48,57),(50,51),0.619x+45.901,21.100,1090.927,33.029
(196,177),(114,48),(57,97),(115,107),(99,57),(97,115),(196,177),(100,196),(177,49),(50,48),0.460x+51.914,41.000,2541.110,50.409
(57,196),(177,51),(101,97),(115,195),(182,100),(195,167),(97,99),(120,97),(115,100),(195,167),-0.159x+148.484,43.700,2187.231,46.768
(122,99),(46,195),(167,195),(182,120),(99,195),(182,195),(167,46),(120,122),(195,182),(10,46),0.245x+107.879,50.200,3183.905,56.426
(195,167),(122,195),(182,120),(99,195),(167,109),(97,115),(100,102),(103,104),(106,107),(108,197),-0.006x+141.873,37.400,1583.042,39.787
(159,113),(119,101),(114,116),(121,117),(196,177),(111,112),(196,159),(50,51),(52,53),(54,55),0.756x+16.818,8.500,119.209,10.918
(56,57),(48,42),(122,120),(99,118),(98,110),(109,195),(182,195),(167,100),(115,117),(103,100),0.809x+26.471,23.000,1173.966,34.263
(196,177),(107,50),(196,177),(106,111),(51,52),(196,159),(196,177),(106,113),(106,100),(57,196),0.511x+63.846,27.900,1767.749,42.045
